DISTRICT,DATE,CONFIRMED,RECOVERED,ACTIVE,DEATH
Kollam,07-08-2020,36,32,563,0
Kollam,08-08-2020,41,91,512,1
Kollam,09-08-2020,106,43,575,0
Kollam,10-08-2020,41,37,578,1
Kollam,11-08-2020,25,32,571,0
Kollam,12-08-2020,5,27,549,0
Kollam,13-08-2020,74,73,550,0
Kollam,14-08-2020,75,26,599,0
Kollam,15-08-2020,91,42,646,1
Kollam,16-08-2020,81,55,671,1
Kollam,17-08-2020,48,89,630,0
Kollam,18-08-2020,88,54,663,0
Kollam,19-08-2020,77,41,698,1
Kollam,20-08-2020,86,30,754,0
Kollam,21-08-2020,82,54,782,0
Kollam,22-08-2020,77,65,794,0
Kollam,23-08-2020,133,22,904,1
Kollam,24-08-2020,112,53,961,2
Kollam,25-08-2020,87,57,989,2
Kollam,26-08-2020,133,58,1064,0
Kollam,27-08-2020,176,59,1181,0
Kollam,28-08-2020,156,93,1244,0
Kollam,29-08-2020,234,104,1373,1
Kollam,30-08-2020,151,53,1470,1
Kollam,31-08-2020,131,108,1492,1
Kollam,01-09-2020,25,67,1450,0
Kollam,02-09-2020,81,85,1446,0
Kollam,03-09-2020,65,81,1430,0
Kollam,04-09-2020,248,114,1563,1
Kollam,05-09-2020,170,134,1595,4
Kollam,06-09-2020,328,204,1718,1
Kollam,07-09-2020,71,131,1658,0
Kollam,08-09-2020,209,191,1676,0
Kollam,09-09-2020,362,323,1715,0
Kollam,10-09-2020,244,103,1856,0
Kollam,11-09-2020,303,22,2137,0
Kollam,12-09-2020,265,131,2271,0
Kollam,13-09-2020,205,140,2334,2
Kollam,14-09-2020,142,165,2308,3
Kollam,15-09-2020,234,151,2391,0
Kollam,16-09-2020,300,26,2664,1
Kollam,17-09-2020,218,325,2554,3
Kollam,18-09-2020,355,345,2563,1
Kollam,19-09-2020,436,243,2753,3
Kollam,20-09-2020,330,151,2931,1
Kollam,21-09-2020,195,243,2883,0
Kollam,22-09-2020,347,215,3013,2
Kollam,23-09-2020,503,152,3361,3
Kollam,24-09-2020,440,195,3606,0
Kollam,25-09-2020,569,207,3966,2
Kollam,26-09-2020,589,188,4367,0
Kollam,27-09-2020,690,269,4787,1
Kollam,28-09-2020,341,182,4946,0
Kollam,29-09-2020,583,262,5264,3
Kollam,30-09-2020,812,295,5781,0
Kollam,01-10-2020,633,213,6198,3
Kollam,02-10-2020,892,295,6788,6
Kollam,03-10-2020,534,284,7038,0
Kollam,04-10-2020,866,400,7503,1
Kollam,05-10-2020,458,283,7677,1
Kollam,06-10-2020,845,485,8032,5
Kollam,07-10-2020,852,346,8537,1
Kollam,08-10-2020,497,259,8772,3
Kollam,09-10-2020,714,1384,8098,4
Kollam,10-10-2020,1107,1022,8181,2
Kollam,11-10-2020,712,1421,7469,3
Kollam,12-10-2020,343,426,7385,1
Kollam,13-10-2020,907,410,7881,0
Kollam,14-10-2020,551,625,7806,1
Kollam,15-10-2020,551,794,7562,1
Kollam,16-10-2020,418,767,7213,0
Kollam,17-10-2020,656,718,7148,3
Kollam,18-10-2020,540,640,7048,0
Kollam,19-10-2020,378,627,6797,2
Kollam,20-10-2020,569,746,6620,0
Kollam,21-10-2020,742,711,6646,5
Kollam,22-10-2020,481,750,6375,2
Kollam,23-10-2020,671,540,6504,2
Kollam,24-10-2020,737,738,6500,3
Kollam,25-10-2020,527,529,6497,1
Kollam,26-10-2020,316,722,6091,0
Kollam,27-10-2020,329,534,5883,3
Kollam,28-10-2020,935,459,6358,1
Kollam,29-10-2020,482,451,6389,0
Kollam,30-10-2020,482,636,6232,2
Kollam,31-10-2020,741,510,6462,1
Kollam,01-11-2020,711,838,6330,5
Kollam,02-11-2020,350,553,6123,4
Kollam,03-11-2020,583,721,5984,1
Kollam,04-11-2020,937,769,6151,1
Kollam,05-11-2020,523,593,6078,2
Kollam,06-11-2020,671,578,6170,1
Kollam,07-11-2020,574,562,6180,2
Kollam,08-11-2020,488,578,6089,1
Kollam,09-11-2020,236,454,5868,3
Kollam,10-11-2020,431,485,5811,3
Kollam,11-11-2020,679,779,5708,3
Kollam,12-11-2020,399,578,5527,2
Kollam,13-11-2020,489,613,5400,3
Kollam,14-11-2020,530,693,5235,2
Kollam,15-11-2020,341,591,4985,0
Kollam,16-11-2020,191,654,4520,2
Kollam,17-11-2020,682,622,4578,2
Kollam,18-11-2020,693,577,4692,2
Kollam,19-11-2020,338,596,4434,0
Kollam,20-11-2020,509,664,4275,4
Kollam,21-11-2020,464,681,4057,1
Kollam,22-11-2020,314,526,3842,3
Kollam,23-11-2020,198,572,3467,1
Kollam,24-11-2020,462,97,3830,2
Kollam,25-11-2020,539,175,4190,4
Kollam,26-11-2020,397,481,4104,1
Kollam,27-11-2020,229,378,3955,0
Kollam,28-11-2020,458,298,4115,0
Kollam,29-11-2020,426,152,4389,0
Kollam,30-11-2020,238,633,3994,0
Kollam,01-12-2020,349,543,3796,4
Kollam,02-12-2020,366,390,3771,1
Kollam,03-12-2020,285,332,3717,7
Kollam,04-12-2020,318,662,3367,5
Kollam,05-12-2020,405,410,3360,1
Kollam,06-12-2020,380,336,3402,2
Kollam,07-12-2020,292,329,3363,2
Kollam,08-12-2020,317,269,3410,1
Kollam,09-12-2020,212,281,3337,3
Kollam,10-12-2020,305,280,3361,1
Kollam,11-12-2020,482,554,3287,2
Kollam,12-12-2020,354,447,3192,2
Kollam,13-12-2020,269,347,3113,0
Kollam,14-12-2020,160,306,2967,0
Kollam,15-12-2020,419,863,2518,5
Kollam,16-12-2020,507,375,2648,2
Kollam,17-12-2020,346,418,2573,3
Kollam,18-12-2020,441,283,2731,0
Kollam,19-12-2020,409,309,2829,1
Kollam,20-12-2020,484,298,3015,0
Kollam,21-12-2020,234,333,2914,2
Kollam,22-12-2020,498,279,3131,2
Kollam,23-12-2020,499,186,3441,3
Kollam,24-12-2020,555,215,3780,1
Kollam,25-12-2020,494,218,4054,0
Kollam,26-12-2020,361,192,4221,2
Kollam,27-12-2020,501,185,4537,0
Kollam,28-12-2020,174,311,4400,0
Kollam,29-12-2020,437,348,4488,1
Kollam,30-12-2020,602,389,4699,2
Kollam,31-12-2020,402,342,4758,1
Kollam,01-01-2021,417,363,4810,2
Kollam,02-01-2021,384,361,4832,1
Kollam,03-01-2021,327,423,4736,0
Kollam,04-01-2021,183,273,4644,2
Kollam,05-01-2021,435,283,4793,3
Kollam,06-01-2021,548,285,5055,1
Kollam,07-01-2021,293,270,5075,3
Kollam,08-01-2021,377,323,5128,1
Kollam,09-01-2021,477,684,4920,1
Kollam,10-01-2021,354,229,5044,1
Kollam,11-01-2021,236,299,4980,1
Kollam,12-01-2021,447,277,5145,4
Kollam,13-01-2021,528,230,5442,0
Kollam,14-01-2021,463,263,5639,3
Kollam,15-01-2021,468,237,5868,2
Kollam,16-01-2021,445,173,6140,0
Kollam,17-01-2021,439,176,6400,3
Kollam,18-01-2021,322,267,6453,2
Kollam,19-01-2021,591,276,6763,4
Kollam,20-01-2021,639,2303,5099,0
Kollam,21-01-2021,628,1023,4702,2
Kollam,22-01-2021,573,290,4984,0
Kollam,23-01-2021,684,195,5473,0
Kollam,24-01-2021,543,138,5878,0
Kollam,25-01-2021,399,1814,4462,0
Kollam,26-01-2021,597,333,4724,2
Kollam,27-01-2021,483,195,5011,1
Kollam,28-01-2021,685,547,5146,3
Kollam,29-01-2021,674,461,5359,0
Kollam,30-01-2021,688,430,5615,2
Kollam,31-01-2021,484,306,5793,0
Kollam,01-02-2021,253,332,5713,1
Kollam,02-02-2021,587,321,5977,1
Kollam,03-02-2021,690,1308,5358,1
Kollam,04-02-2021,651,347,5660,2
Kollam,05-02-2021,391,781,5267,3
Kollam,06-02-2021,525,325,5465,2
Kollam,07-02-2021,824,552,5736,1
Kollam,08-02-2021,333,891,5175,3
Kollam,09-02-2021,586,317,5443,1
Kollam,10-02-2021,689,738,5392,2
Kollam,11-02-2021,579,306,5664,1
Kollam,12-02-2021,506,306,5862,2
Kollam,13-02-2021,460,700,5621,1
Kollam,14-02-2021,347,253,5714,1
Kollam,15-02-2021,192,801,5102,3
Kollam,16-02-2021,547,331,5314,4
Kollam,17-02-2021,552,356,5510,0
Kollam,18-02-2021,366,389,5487,0
Kollam,19-02-2021,416,427,5476,0
Kollam,20-02-2021,444,780,5140,0
Kollam,21-02-2021,334,254,5218,2
Kollam,22-02-2021,154,331,5039,2
Kollam,23-02-2021,408,342,5105,0
Kollam,24-02-2021,447,902,4647,3
Kollam,25-02-2021,311,234,4723,1
Kollam,26-02-2021,378,518,4578,4
Kollam,27-02-2021,411,279,4710,0
Kollam,28-02-2021,315,293,4730,2
Kollam,01-03-2021,128,244,4614,0
Kollam,02-03-2021,271,214,4670,1
Kollam,03-03-2021,236,561,4343,2
Kollam,04-03-2021,258,262,4339,0
Kollam,05-03-2021,232,156,4413,1
Kollam,06-03-2021,299,249,4460,3
Kollam,07-03-2021,167,344,4282,1
Kollam,08-03-2021,141,467,3953,3
Kollam,09-03-2021,213,1065,3099,2
Kollam,10-03-2021,201,250,3048,2
Kollam,11-03-2021,152,543,2657,0
Kollam,12-03-2021,153,663,2145,2
Kollam,13-03-2021,224,361,2007,1
Kollam,14-03-2021,188,751,1443,1
Kollam,15-03-2021,116,667,892,0
Kollam,16-03-2021,163,33,1021,1
Kollam,17-03-2021,230,515,735,1
Kollam,18-03-2021,188,98,825,0
Kollam,19-03-2021,176,125,875,1
Kollam,20-03-2021,169,140,904,0
Kollam,21-03-2021,158,292,769,1
Kollam,22-03-2021,112,170,710,1
Kollam,23-03-2021,175,118,767,0
Kollam,24-03-2021,153,271,647,2
Kollam,25-03-2021,147,135,656,3
Kollam,26-03-2021,173,155,673,1
Kollam,27-03-2021,164,214,622,1
Kollam,28-03-2021,127,148,600,1
Kollam,29-03-2021,92,114,578,0
Kollam,30-03-2021,171,127,621,1
Kollam,31-03-2021,147,159,608,1
Kollam,01-04-2021,216,145,679,0
Kollam,02-04-2021,158,201,635,1
Kollam,03-04-2021,215,142,706,2
Kollam,04-04-2021,148,210,644,0
Kollam,05-04-2021,142,127,656,3
Kollam,06-04-2021,173,129,698,2
Kollam,07-04-2021,247,117,825,3
Kollam,08-04-2021,279,206,897,1
Kollam,09-04-2021,260,308,845,4
Kollam,10-04-2021,311,232,924,0
Kollam,11-04-2021,304,208,1019,0
Kollam,12-04-2021,282,167,1134,0
Kollam,13-04-2021,448,583,997,2
Kollam,14-04-2021,440,173,1262,2
Kollam,15-04-2021,399,103,1555,3
Kollam,16-04-2021,454,80,1929,0
Kollam,17-04-2021,472,317,2084,0
Kollam,18-04-2021,802,256,2628,2
Kollam,19-04-2021,455,438,2645,0
Kollam,20-04-2021,848,67,3424,2
Kollam,21-04-2021,943,450,3917,0
Kollam,22-04-2021,988,416,4489,0
Kollam,23-04-2021,1080,158,5410,1
Kollam,24-04-2021,1255,406,6258,1
Kollam,25-04-2021,1209,674,6791,2
Kollam,26-04-2021,741,295,7234,3
Kollam,27-04-2021,1591,4499,4323,3
Kollam,28-04-2021,1422,1741,4001,3
Kollam,29-04-2021,2058,1384,4672,3
Kollam,30-04-2021,1969,2124,4515,2
Kollam,01-05-2021,1648,925,5233,5
Kollam,02-05-2021,1597,1052,5776,2
Kollam,03-05-2021,1311,1047,6039,1
Kollam,04-05-2021,2429,1557,6910,1
Kollam,05-05-2021,2946,2745,7099,11
Kollam,06-05-2021,2513,2035,7577,0
Kollam,07-05-2021,2422,1405,8594,0
Kollam,08-05-2021,2838,1412,10010,10
Kollam,09-05-2021,2390,2687,9710,3
Kollam,10-05-2021,2039,2280,9465,4
Kollam,11-05-2021,2888,1927,10421,5
Kollam,12-05-2021,3350,2815,10956,0
Kollam,13-05-2021,3731,3359,11327,1
Kollam,14-05-2021,2992,2634,11684,1
Kollam,15-05-2021,2332,1765,12251,0
Kollam,16-05-2021,2416,1626,13041,0
Kollam,17-05-2021,1946,3899,11086,2
Kollam,18-05-2021,3323,1818,12591,0
Kollam,19-05-2021,3029,5415,10191,14
Kollam,20-05-2021,2639,2017,10804,9
Kollam,21-05-2021,2745,5524,8022,3
Thiruvananthapuram,13-03-2020,3,0,3,0
Thiruvananthapuram,15-03-2020,1,0,4,0
Thiruvananthapuram,24-03-2020,1,0,5,0
Thiruvananthapuram,25-03-2020,0,1,4,0
Thiruvananthapuram,28-03-2020,2,1,5,0
Thiruvananthapuram,29-03-2020,1,0,6,0
Thiruvananthapuram,31-03-2020,2,0,7,1
Thiruvananthapuram,01-04-2020,2,1,8,0
Thiruvananthapuram,02-04-2020,1,1,8,0
Thiruvananthapuram,04-04-2020,0,1,7,0
Thiruvananthapuram,07-04-2020,0,1,6,0
Thiruvananthapuram,08-04-2020,0,2,4,0
Thiruvananthapuram,09-04-2020,1,0,5,0
Thiruvananthapuram,11-04-2020,0,3,2,0
Thiruvananthapuram,21-04-2020,0,1,1,0
Thiruvananthapuram,23-04-2020,1,0,2,0
Thiruvananthapuram,26-04-2020,0,1,1,0
Thiruvananthapuram,27-04-2020,0,1,0,0
Thiruvananthapuram,29-04-2020,2,0,2,0
Thiruvananthapuram,04-05-2020,0,2,0,0
Thiruvananthapuram,18-05-2020,4,0,4,0
Thiruvananthapuram,20-05-2020,2,0,6,0
Thiruvananthapuram,21-05-2020,2,0,8,0
Thiruvananthapuram,24-05-2020,13,0,21,0
Thiruvananthapuram,25-05-2020,5,0,26,0
Thiruvananthapuram,28-05-2020,8,0,33,1
Thiruvananthapuram,29-05-2020,5,0,38,0
Thiruvananthapuram,30-05-2020,2,1,39,0
Thiruvananthapuram,31-05-2020,4,1,42,0
Thiruvananthapuram,01-06-2020,3,3,42,0
Thiruvananthapuram,02-06-2020,7,2,46,1
Thiruvananthapuram,03-06-2020,14,6,54,0
Thiruvananthapuram,04-06-2020,5,1,58,0
Thiruvananthapuram,05-06-2020,5,1,62,0
Thiruvananthapuram,06-06-2020,3,0,65,0
Thiruvananthapuram,07-06-2020,4,1,68,0
Thiruvananthapuram,08-06-2020,3,0,71,0
Thiruvananthapuram,09-06-2020,10,11,70,0
Thiruvananthapuram,10-06-2020,6,3,73,0
Thiruvananthapuram,11-06-2020,0,16,57,0
Thiruvananthapuram,12-06-2020,1,2,56,0
Thiruvananthapuram,13-06-2020,0,4,52,0
Thiruvananthapuram,14-06-2020,4,4,52,0
Thiruvananthapuram,15-06-2020,1,3,49,1
Thiruvananthapuram,16-06-2020,4,14,39,0
Thiruvananthapuram,17-06-2020,3,10,32,0
Thiruvananthapuram,18-06-2020,5,9,28,0
Thiruvananthapuram,19-06-2020,8,4,32,0
Thiruvananthapuram,20-06-2020,5,2,35,0
Thiruvananthapuram,21-06-2020,9,0,44,0
Thiruvananthapuram,22-06-2020,11,0,55,0
Thiruvananthapuram,23-06-2020,4,3,56,0
Thiruvananthapuram,24-06-2020,4,0,60,0
Thiruvananthapuram,25-06-2020,2,0,62,0
Thiruvananthapuram,26-06-2020,7,0,69,0
Thiruvananthapuram,27-06-2020,4,3,70,0
Thiruvananthapuram,28-06-2020,9,1,78,0
Thiruvananthapuram,29-06-2020,4,3,79,0
Thiruvananthapuram,30-06-2020,5,6,77,1
Thiruvananthapuram,01-07-2020,4,3,78,0
Thiruvananthapuram,02-07-2020,9,15,72,0
Thiruvananthapuram,03-07-2020,17,5,84,0
Thiruvananthapuram,04-07-2020,16,10,90,0
Thiruvananthapuram,05-07-2020,27,10,107,0
Thiruvananthapuram,06-07-2020,7,7,107,0
Thiruvananthapuram,07-07-2020,54,3,158,0
Thiruvananthapuram,08-07-2020,64,5,217,0
Thiruvananthapuram,09-07-2020,95,9,303,0
Thiruvananthapuram,10-07-2020,129,5,427,0
Thiruvananthapuram,11-07-2020,69,6,489,1
Thiruvananthapuram,12-07-2020,40,2,527,0
Thiruvananthapuram,13-07-2020,63,4,586,0
Thiruvananthapuram,14-07-2020,201,15,772,0
Thiruvananthapuram,15-07-2020,157,10,919,0
Thiruvananthapuram,16-07-2020,339,1,1257,0
Thiruvananthapuram,17-07-2020,246,9,1494,0
Thiruvananthapuram,18-07-2020,173,6,1659,2
Thiruvananthapuram,19-07-2020,222,23,1858,0
Thiruvananthapuram,20-07-2020,182,1,2039,0
Thiruvananthapuram,21-07-2020,151,10,2179,1
Thiruvananthapuram,22-07-2020,226,9,2394,0
Thiruvananthapuram,23-07-2020,222,60,2554,1
Thiruvananthapuram,24-07-2020,167,101,2619,1
Thiruvananthapuram,25-07-2020,240,229,2630,0
Thiruvananthapuram,26-07-2020,175,51,2754,0
Thiruvananthapuram,27-07-2020,161,65,2850,0
Thiruvananthapuram,28-07-2020,222,170,2901,1
Thiruvananthapuram,29-07-2020,213,126,2988,0
Thiruvananthapuram,30-07-2020,70,220,2837,0
Thiruvananthapuram,31-07-2020,320,114,3043,0
Thiruvananthapuram,01-08-2020,259,168,3133,1
Thiruvananthapuram,02-08-2020,377,66,3443,1
Thiruvananthapuram,03-08-2020,205,253,3394,1
Thiruvananthapuram,04-08-2020,242,310,3324,1
Thiruvananthapuram,05-08-2020,274,528,3068,0
Thiruvananthapuram,06-08-2020,219,137,3145,1
Thiruvananthapuram,07-08-2020,289,150,3282,1
Thiruvananthapuram,08-08-2020,485,777,2988,0
Thiruvananthapuram,09-08-2020,292,101,3179,0
Thiruvananthapuram,10-08-2020,200,180,3196,1
Thiruvananthapuram,11-08-2020,297,498,2990,3
Thiruvananthapuram,12-08-2020,266,180,3074,1
Thiruvananthapuram,13-08-2020,434,197,3310,1
Thiruvananthapuram,14-08-2020,310,199,3415,6
Thiruvananthapuram,15-08-2020,321,170,3563,3
Thiruvananthapuram,16-08-2020,519,190,3890,1
Thiruvananthapuram,17-08-2020,461,270,4077,3
Thiruvananthapuram,18-08-2020,489,310,4252,2
Thiruvananthapuram,19-08-2020,540,224,4565,2
Thiruvananthapuram,20-08-2020,429,230,4756,8
Thiruvananthapuram,21-08-2020,429,258,4926,0
Thiruvananthapuram,22-08-2020,464,290,5091,9
Thiruvananthapuram,23-08-2020,397,125,5361,2
Thiruvananthapuram,24-08-2020,182,170,5370,3
Thiruvananthapuram,25-08-2020,391,303,5456,2
Thiruvananthapuram,26-08-2020,461,201,5704,12
Thiruvananthapuram,27-08-2020,352,623,5429,4
Thiruvananthapuram,28-08-2020,532,544,5413,4
Thiruvananthapuram,29-08-2020,408,591,5230,0
Thiruvananthapuram,30-08-2020,310,161,5378,1
Thiruvananthapuram,31-08-2020,221,374,5221,4
Thiruvananthapuram,01-09-2020,227,394,5052,1
Thiruvananthapuram,02-09-2020,228,402,4875,3
Thiruvananthapuram,03-09-2020,317,343,4842,7
Thiruvananthapuram,04-09-2020,477,426,4890,3
Thiruvananthapuram,05-09-2020,590,512,4963,4
Thiruvananthapuram,06-09-2020,528,618,4869,4
Thiruvananthapuram,07-09-2020,253,614,4501,7
Thiruvananthapuram,08-09-2020,562,389,4670,4
Thiruvananthapuram,09-09-2020,531,613,4582,6
Thiruvananthapuram,10-09-2020,558,483,4655,2
Thiruvananthapuram,11-09-2020,494,308,4838,3
Thiruvananthapuram,12-09-2020,566,393,5005,6
Thiruvananthapuram,13-09-2020,412,291,5118,8
Thiruvananthapuram,14-09-2020,332,415,5031,3
Thiruvananthapuram,15-09-2020,656,268,5413,5
Thiruvananthapuram,16-09-2020,675,418,5669,1
Thiruvananthapuram,17-09-2020,820,547,5939,3
Thiruvananthapuram,18-09-2020,926,488,6372,4
Thiruvananthapuram,19-09-2020,824,564,6627,5
Thiruvananthapuram,20-09-2020,892,478,7037,2
Thiruvananthapuram,21-09-2020,533,519,7047,4
Thiruvananthapuram,22-09-2020,681,469,7248,11
Thiruvananthapuram,23-09-2020,852,321,7775,3
Thiruvananthapuram,24-09-2020,875,296,8343,11
Thiruvananthapuram,25-09-2020,814,411,8740,6
Thiruvananthapuram,26-09-2020,1050,373,9415,2
Thiruvananthapuram,27-09-2020,853,434,9828,6
Thiruvananthapuram,28-09-2020,486,506,9804,3
Thiruvananthapuram,29-09-2020,935,433,10303,3
Thiruvananthapuram,30-09-2020,986,379,10903,6
Thiruvananthapuram,01-10-2020,856,363,11387,9
Thiruvananthapuram,02-10-2020,1096,357,12121,4
Thiruvananthapuram,03-10-2020,1049,906,12256,8
Thiruvananthapuram,04-10-2020,1119,880,12487,8
Thiruvananthapuram,05-10-2020,700,910,12274,2
Thiruvananthapuram,06-10-2020,989,850,12404,9
Thiruvananthapuram,07-10-2020,1182,820,12752,14
Thiruvananthapuram,08-10-2020,467,1520,11690,9
Thiruvananthapuram,09-10-2020,1012,1074,11621,7
Thiruvananthapuram,10-10-2020,1310,905,12017,9
Thiruvananthapuram,11-10-2020,797,1200,11612,2
Thiruvananthapuram,12-10-2020,629,830,11405,6
Thiruvananthapuram,13-10-2020,777,815,11367,0
Thiruvananthapuram,14-10-2020,581,871,11070,6
Thiruvananthapuram,15-10-2020,679,775,10954,18
Thiruvananthapuram,16-10-2020,595,780,10763,5
Thiruvananthapuram,17-10-2020,848,860,10743,7
Thiruvananthapuram,18-10-2020,685,1210,10212,4
Thiruvananthapuram,19-10-2020,516,1670,9054,3
Thiruvananthapuram,20-10-2020,470,360,9159,5
Thiruvananthapuram,21-10-2020,657,705,9106,5
Thiruvananthapuram,22-10-2020,838,909,9030,5
Thiruvananthapuram,23-10-2020,890,712,9204,4
Thiruvananthapuram,24-10-2020,909,951,9157,5
Thiruvananthapuram,25-10-2020,712,941,8922,6
Thiruvananthapuram,26-10-2020,513,747,8688,0
Thiruvananthapuram,27-10-2020,413,654,8443,3
Thiruvananthapuram,28-10-2020,785,594,8629,5
Thiruvananthapuram,29-10-2020,789,880,8529,9
Thiruvananthapuram,30-10-2020,587,715,8394,7
Thiruvananthapuram,31-10-2020,790,562,8622,0
Thiruvananthapuram,01-11-2020,591,831,8377,5
Thiruvananthapuram,02-11-2020,361,507,8227,4
Thiruvananthapuram,03-11-2020,654,563,8309,8
Thiruvananthapuram,04-11-2020,651,881,8073,6
Thiruvananthapuram,05-11-2020,756,622,8198,9
Thiruvananthapuram,06-11-2020,617,824,7984,7
Thiruvananthapuram,07-11-2020,719,761,7940,2
Thiruvananthapuram,08-11-2020,421,881,7478,2
Thiruvananthapuram,09-11-2020,324,452,7342,8
Thiruvananthapuram,10-11-2020,567,580,7323,6
Thiruvananthapuram,11-11-2020,484,704,7095,8
Thiruvananthapuram,12-11-2020,386,304,7174,3
Thiruvananthapuram,13-11-2020,439,727,6880,6
Thiruvananthapuram,14-11-2020,468,885,6458,4
Thiruvananthapuram,15-11-2020,314,571,6195,6
Thiruvananthapuram,16-11-2020,204,310,6083,5
Thiruvananthapuram,17-11-2020,391,561,5908,5
Thiruvananthapuram,18-11-2020,468,579,5794,3
Thiruvananthapuram,19-11-2020,456,658,5589,3
Thiruvananthapuram,20-11-2020,393,611,5368,3
Thiruvananthapuram,21-11-2020,399,609,5150,7
Thiruvananthapuram,22-11-2020,383,546,4979,8
Thiruvananthapuram,23-11-2020,229,751,4455,2
Thiruvananthapuram,24-11-2020,350,441,4360,4
Thiruvananthapuram,25-11-2020,461,461,4357,2
Thiruvananthapuram,26-11-2020,457,488,4324,2
Thiruvananthapuram,27-11-2020,262,334,4250,2
Thiruvananthapuram,28-11-2020,488,365,4369,4
Thiruvananthapuram,29-11-2020,370,638,4099,2
Thiruvananthapuram,30-11-2020,234,334,3994,4
Thiruvananthapuram,01-12-2020,404,467,3927,4
Thiruvananthapuram,02-12-2020,523,465,3981,4
Thiruvananthapuram,03-12-2020,424,380,4019,5
Thiruvananthapuram,04-12-2020,279,451,3846,1
Thiruvananthapuram,05-12-2020,288,337,3792,3
Thiruvananthapuram,06-12-2020,345,377,3759,1
Thiruvananthapuram,07-12-2020,255,297,3712,4
Thiruvananthapuram,08-12-2020,272,350,3631,3
Thiruvananthapuram,09-12-2020,181,401,3408,3
Thiruvananthapuram,10-12-2020,282,302,3382,4
Thiruvananthapuram,11-12-2020,277,392,3260,5
Thiruvananthapuram,12-12-2020,373,529,3102,2
Thiruvananthapuram,13-12-2020,254,342,3010,4
Thiruvananthapuram,14-12-2020,222,198,3033,1
Thiruvananthapuram,15-12-2020,430,290,3164,7
Thiruvananthapuram,16-12-2020,345,320,3185,4
Thiruvananthapuram,17-12-2020,271,265,3190,1
Thiruvananthapuram,18-12-2020,309,273,3221,5
Thiruvananthapuram,19-12-2020,363,315,3264,4
Thiruvananthapuram,20-12-2020,333,315,3278,3
Thiruvananthapuram,21-12-2020,222,227,3267,5
Thiruvananthapuram,22-12-2020,333,320,3277,3
Thiruvananthapuram,23-12-2020,404,312,3363,4
Thiruvananthapuram,24-12-2020,334,310,3384,3
Thiruvananthapuram,25-12-2020,292,408,3263,5
Thiruvananthapuram,26-12-2020,202,221,3239,5
Thiruvananthapuram,27-12-2020,322,248,3310,3
Thiruvananthapuram,28-12-2020,188,262,3230,5
Thiruvananthapuram,29-12-2020,414,375,3267,2
Thiruvananthapuram,30-12-2020,320,392,3192,3
Thiruvananthapuram,31-12-2020,420,333,3278,1
Thiruvananthapuram,01-01-2021,386,357,3304,2
Thiruvananthapuram,02-01-2021,290,355,3237,2
Thiruvananthapuram,03-01-2021,282,264,3253,2
Thiruvananthapuram,04-01-2021,222,271,3202,2
Thiruvananthapuram,05-01-2021,388,284,3301,5
Thiruvananthapuram,06-01-2021,416,355,3358,3
Thiruvananthapuram,07-01-2021,284,340,3295,7
Thiruvananthapuram,08-01-2021,313,307,3300,1
Thiruvananthapuram,09-01-2021,344,352,3290,2
Thiruvananthapuram,10-01-2021,288,395,3182,1
Thiruvananthapuram,11-01-2021,222,212,3190,1
Thiruvananthapuram,12-01-2021,350,298,3239,2
Thiruvananthapuram,13-01-2021,386,335,3288,2
Thiruvananthapuram,14-01-2021,295,296,3283,3
Thiruvananthapuram,15-01-2021,301,321,3258,5
Thiruvananthapuram,16-01-2021,377,361,3271,3
Thiruvananthapuram,17-01-2021,296,431,3134,2
Thiruvananthapuram,18-01-2021,296,218,3212,0
Thiruvananthapuram,19-01-2021,404,341,3271,4
Thiruvananthapuram,20-01-2021,377,375,3269,4
Thiruvananthapuram,21-01-2021,468,333,3402,1
Thiruvananthapuram,22-01-2021,515,272,3638,7
Thiruvananthapuram,23-01-2021,522,428,3731,1
Thiruvananthapuram,24-01-2021,399,345,3780,5
Thiruvananthapuram,25-01-2021,313,202,3889,1
Thiruvananthapuram,26-01-2021,525,372,4040,2
Thiruvananthapuram,27-01-2021,353,354,4037,1
Thiruvananthapuram,28-01-2021,408,270,4169,6
Thiruvananthapuram,29-01-2021,414,376,4200,7
Thiruvananthapuram,30-01-2021,350,471,4077,2
Thiruvananthapuram,31-01-2021,300,382,3994,1
Thiruvananthapuram,01-02-2021,288,255,4027,0
Thiruvananthapuram,02-02-2021,383,326,4081,2
Thiruvananthapuram,03-02-2021,489,571,3991,8
Thiruvananthapuram,04-02-2021,409,370,4024,6
Thiruvananthapuram,05-02-2021,444,416,4048,4
Thiruvananthapuram,06-02-2021,480,485,4039,4
Thiruvananthapuram,07-02-2021,442,525,3950,5
Thiruvananthapuram,08-02-2021,380,248,4078,4
Thiruvananthapuram,09-02-2021,455,422,4104,6
Thiruvananthapuram,10-02-2021,455,354,4200,4
Thiruvananthapuram,11-02-2021,293,400,4093,0
Thiruvananthapuram,12-02-2021,393,424,4055,7
Thiruvananthapuram,13-02-2021,363,406,4012,0
Thiruvananthapuram,14-02-2021,305,367,3947,2
